hash_transaction,time,indegree,outdegree,in_btc,out_btc,total_in,total_out,mean_in_btc,mean_out_btc,senders,receivers,fee_btc,unique_senders,unique_receivers,is_self_churn,sender_entropy,receiver_entropy,hour,day_of_week,total_btc,anomaly
92a188bf15cc5188efb5d8621ebc33c3d668c1e706cb5c1aaeec5d67525a9a9f,2025-08-27 11:49:04,9.0,14.0,"[0.254, 0.0137, 0.04712023, 0.06906834, 0.08056844, 1.19999284, 6.8, 13.66539338, 9.612e-05]","[0.00178572, 0.00907929, 0.00190241, 0.001121, 0.00043811, 0.00025178, 0.00178246, 0.01295891, 0.00025647, 0.0024421, 0.07860643, 0.00989362, 0.00011632, 22.00917473]",22.129939349999997,22.129809350000002,2.4588821499999995,1.580700667857143,"['3HL8MbXDmgug9oX5kbrBvGfJ1RAr3GKpou', '3LdZbmpefN91CKnT3Wui8mDuERdHnJMWBq', 'bc1qre6e2w74kx8jkx0tsqaq0mmrrd5gv4pzfrfguyn9s9ndv9ts6glsrsn579', 'bc1q9ke3ejz5vlw6k9gpu85sy2rmdn0ag8mcq4l0tdypwxd4uxgy4jgqg8td0n', 'bc1qqehv84zjs4h9fjvs4vre96nap0ykq0k6x39g5v0wfleqhw0pdzfqcrmgz6', '3QtQsv79RbchsVzTgE99RqtPdC8dfyPvuq', '31jKmeCa7ovyeaDMZcS9nkMn7XVoUeWUiY', 'bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d', 'bc1qlg805vvwszr45dhshhlfruaxa2emqf33ev3zqd99ryy2xmwxamesdm76sx']","['bc1qwhckxtckta3ghgxly00hyqftt9yyfyhqfq3ncz', 'bc1pj9wd0hpu2gc42enen8e48jukk003rmglm8vhehkgeqgcueq73enqnxd3cy', 'bc1qxtagfwfdvg5g39fzdk7cftuqa54z4vhqfl3z2s', 'bc1pgcnf4yhm0y0kdskmz9l7rrnxxfpcrv9a9zvu4cehkevp8yglp9msttwfq6', 'bc1qn7gqjccq79m0vuwnqru5mcfyk7j4cusel4v3p3', 'bc1q9a8xfu2p8jsnp73pjkjewr2ztge03v3c8vfu22', 'bc1q8ycxhsaderyq4rje2fz4kxt4duxlp3p0nk34dj', 'bc1q2qfe88y3r077mwvm3q95hwvwxgh6ewehc65twq', 'bc1pmd69lkdfhccs8kh3ekuudvc9pxhfk4cpahq8m7yyrncy0cxk28sq8us386', 'bc1pwjxr7w6g3rpkfj5vqtz0e866l0h5kknh2duesek9sk07sfl3xeastr0e20', 'bc1pklfc882dq36k83gcl87heem6jyxa4se82q2zjv445lgpnjryav5s7m995r', 'bc1pwct57h75w2e3gfefuhfkqpl7z6vrkk49h4e2ywl0pna9ftgnxtnqxagxfh', '1HNP9sN6u1dGU5MJ4ezGLR8F1hQzyUVapB', 'bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d']",0.00013,9,14,False,3.1699,3.8074,11,Wednesday,44.2597487,0
35222bdd9be0080ac7a9c93c11e57d7ca2a835874880723df3cc7f22e1305070,2025-08-27 11:50:36,1.0,1.0,[1.04363205],[1.043626],1.0436320500000003,1.0436259999999997,1.0436320499999998,1.043626,['bc1qnv66vv5j2ywuqlxne364cnct3zf8q805tvt6lu'],['bc1qq8qakquq4wmd54eldxzvrgwlx9349gtcsq9qxk'],6.05e-06,1,1,False,0.0,1.1102230246251565e-16,11,Wednesday,2.08725805,0
4d50c11088eab147436635ce2a4689319986b91b8e896bc326cffcbf2b4fe114,2025-08-27 11:48:11,1.0,30.0,[0.27197561],"[0.00020487, 0.0002139, 0.00023553, 0.00024826, 0.00025474, 0.00025744, 0.00026, 0.0002652, 0.00026854, 0.00027972, 0.00028084, 0.00029, 0.00029886, 0.00031058, 0.00031402, 0.00031894, 0.000329, 0.00033586, 0.0003482, 0.00035805, 0.00036924, 0.00044781, 0.00054674, 0.00059302, 0.00088504, 0.00098463, 0.00123125, 0.0016177, 0.0039256, 0.25564703]",0.27197561000000015,0.27192061000000045,0.27197561000000015,0.0090640203333332,['bc1qehqvvxwzzq8ruus43lxtvzzx7qwqym7j4fjanw'],"['bc1qzfj6s89mkzgv0cue9le7hgrxsnzwep5jd399dg', 'bc1qjpzfs2wtjt2n3zhrgak944nj3a57zjnm5x5742', 'bc1qj93g3ys4ff4mpevjet3ehukr2vpyldwdcsf7z5', 'bc1qncruluun2m4za8g9qrtqfsz382ju69p8zk2arq', 'bc1q3qfe7zw23t84cmf87qlar9mfmkx4rqzjagl8ve', 'bc1qm7afedh67lkk2sq4umt06lnylvs2ql8xg76dw0', 'bc1qqc53qklmemqqvd7crdzdnmcvspg59tte2epaku', 'bc1qd6fvp5flkx86fnw943u4x2cvj7dypthnt3zpne', 'bc1qkwl93nmsh040c0c7udzj2n9vxydmjjc6xhnvgc', 'bc1q4v033mh0zuma30g9gjl8xjctgedu5dj499e5hf', 'bc1q2pc5vqtsxw8eqjmdef9me22vsnv2xluumwyyxh', 'bc1qqxj607ud353tzaqq86de0ggrjxs9fvvnfjq4tu', 'bc1qxysdhfxdk4e003r6xc4mz2xchlzek9ewpcn8r2', 'bc1qc2z0pdltduuhan4lsnle5tq6c4recg6c4jzv4j', 'bc1qwc5thff4sal5njlc053an5rwqxuzsx90kya6w6', 'bc1q0r9wwa0vxkwdf7xzw7we6f72l8mygseesad05f', 'bc1q9dssgldrwgqhfltwtl7ll6mluu3znvrytzyjzc', 'bc1qptpvq8z2sutr4zatflve4vn9773e5mgesap7k4', 'bc1qlk77qs6lvml60jkwnrsv569u80uqmx443k6ldr', 'bc1qs5df2y6kw3s4z8xt8n63e5d5upqfmdyy0p7gz0', 'bc1qatt88fkulv0rqnwjcjctkkc2l6q6grrcuj24l6', 'bc1qrv45rp3xp888pse88kynpmkp8mzpsxhx0mm7nx', 'bc1qrx6m3ynx8azej3zu8hu4sqslykzwektjny6cpy', 'bc1qg53fmlf26emm2tmjwwjgh066rf5unqzt336m48', 'bc1qrh4qgw9emg8qnnkwwslpvwqcc9kmd4r3wzlc4l', 'bc1qs9dn8mrz947qx5xha09elk0267uvvx8huqsugf', 'bc1q254kuqlu3370w2cud024cjhnj02dwdlsgua72m', 'bc1q5nnde9ptnulv296fr0tkrsh3zn5fagaddgzqcl', 'bc1q3mcu76mjpaujqt8pg5edccq70rgwy924xjgjrz', 'bc1qehqvvxwzzq8ruus43lxtvzzx7qwqym7j4fjanw']",5.5e-05,1,30,False,0.0,4.9069,11,Wednesday,0.5438962200000006,0
b208a3698752b774f43a2c14b9d71045c57c0e495a2db513ac6049dd43298818,2025-08-27 11:47:20,1.0,2.0,[0.00633527],"[0.00101733, 0.00530794]",0.006335270000000115,0.006325269999999605,0.006335270000000115,0.0031626349999998027,['bc1q5x9p784q6jkj4w3cw56h8vejz326yrf6u4tuksgg8kjnfkpg7l5qe8kpz6'],"['bc1ql6l6n0a0wrh3e5e62qg78mtspa82gun46l5mhw', 'bc1q5x9p784q6jkj4w3cw56h8vejz326yrf6u4tuksgg8kjnfkpg7l5qe8kpz6']",1e-05,1,2,False,0.0,1.0,11,Wednesday,0.012660540000000609,0
766247f028886a543083057959a0b5ee11bfe50d57a9da8dca8ee0b22e8a63d4,2025-08-27 11:50:05,1.0,2.0,[0.14674173],"[0.11173427, 0.035]",0.14674172999999957,0.1467342699999996,0.14674173000000001,0.0733671349999998,['bc1qrjkpvfrkjjhpc37464y4pepj49522qchlj58p4'],"['bc1qem5hqu6ky4spenm7vqa5h47j5gef3rlntfc5aw', '1K6LDz9CqfGSz4Ee1AD8i7NTnb1RKEj4NW']",7.46e-06,1,2,False,0.0,1.0,11,Wednesday,0.29347600000000007,0
1c015dcbb2c24aea32571d2b0d99bc6fb99aac1a299f537468e004a8d84c4dcb,2025-08-27 11:50:34,1.0,2.0,[0.00166152],"[0.00044111, 0.00121312]",0.0016615199999998609,0.0016542299999997567,0.0016615199999998609,0.0008271149999998784,['bc1q69ny2nwhae8c295cu2nrs3wgem7u9v6qzr74ta'],"['bc1q9xaaz0m00225qfznqtcvgltpqnhnemmlh0xw54', 'bc1q6ztqrqgh5wa8jx6dlxtqpwclkn9t2grrjc2205']",7.29e-06,1,2,False,0.0,1.0,11,Wednesday,0.003315750000000506,0
5550e465d1ae12df8d5135de92bc2668ac99559a130cca093ce84d94a82643d9,2025-08-27 11:48:57,1.0,2.0,[0.01097214],"[0.00268745, 0.0082774]",0.010972139999999797,0.010964849999999693,0.010972139999999797,0.0054824249999998464,['bc1q6ju9krdg6lq9mz2dgp2waan4thgrxcv2zrakye'],"['bc1qg98ps92vvj2j76cp20jfv064c3hcsfs9q05xlg', 'bc1qzvdpd0vt9p4v7lwgp05ul0q6tcm08qvdefu04p']",7.29e-06,1,2,False,0.0,1.0,11,Wednesday,0.021936990000000378,0
9737f5157a9aa826cd197777611d64ad005bf5bbd0add4f34704737682de0e24,2025-08-27 11:47:31,1.0,2.0,[0.00168531],"[0.00121596, 0.00045789]",0.001685310000000051,0.0016738500000004208,0.001685310000000051,0.0008369250000002104,['1PFYuaoFdV4unrWdPbw9X1zMCHBjFyedwX'],"['bc1qukhlaslslz0gzy4hzukvlkg3xz0zpha0g4nrmu', '1PFYuaoFdV4unrWdPbw9X1zMCHBjFyedwX']",1.146e-05,1,2,False,0.0,1.0,11,Wednesday,0.0033591600000004718,0
914fb03bf38361330fe9dd4be2bee36608bb550c4e13956bf53ae538cd68483d,2025-08-27 11:47:20,6.0,1.0,"[0.00217, 0.06563877, 2.992785, 0.02, 9.99997, 0.00979756]",[13.09034128],13.09036133,13.09034128,2.1817268883333334,13.09034128,"['bc1ph9vr60vjh4mfa6he6fx60ydmw6nq922khlec6yawnr3x0t402snsu7a92l', 'bc1pqhdctn8et7f5f0pl5pcexmccaerael8gyxv4tfzhlp9h6th9e9xs8qsyly', 'bc1pgl5w8z7l26k9mk0eqj2232mjlt7seu57wzfdue3v06fwss2tr02qr6yfrw', 'bc1pmyuc0ghaamsanppczz3aausffaavrrh4gkkurvz7f25e2hjetc2q6khgla', 'bc1p2mnsy9zg7dw2sy9cqqmvndmfcklmxky9e66wuerl5h0y7skl6yxqwhpnrl', 'bc1pcn2sqcy0azqckc5svyjy8y465vq5tfctzehtqdf5jmjz99tega2s25pluh']",['bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9'],2.005e-05,6,1,False,2.585,1.1102230246251565e-16,11,Wednesday,26.180702609999997,0
603a2acc1f2dc1a4ca9c72dfd1eb2ca72572286c2c1cd2a36cd90b9d8293e414,2025-08-27 11:50:04,2.0,2.0,"[0.00110349, 0.00116253]","[0.000749, 0.00150662]",0.002266020000000424,0.0022556199999996807,0.001133010000000212,0.0011278099999998403,"['bc1qu6j9hsrcvtma3rj4vnu8v8ftqr6gl25mgfye8w', 'bc1qkm8q2e2r0x3kt5u8dfflj77r759dfyfzef02at']","['bc1qz5mqj6srzevznq7me4g6naqtqmlytznhfhgqpf', 'bc1qdjdsal7gcz7y8h8hynh4grqq48rg0g7dgqwtv4']",1.04e-05,2,2,False,1.0,1.0,11,Wednesday,0.0045216400000001045,0
0a960e5d4290b4a495efbd4103949edc1bd3f7106fadef3da92423caa6e4864a,2025-08-27 11:49:17,1.0,2.0,[0.01366194],"[0.01357123, 8.366e-05]",0.013661940000000428,0.013654889999999753,0.013661939999999984,0.0068274449999998765,['bc1q3n5qng2ujr8vtxfnq4gcgxx3gk4uvfuf7xdqpk'],"['bc1q0npmmpmstky2jvtjg6g4p5p3hw2mwmw9ygggtg', 'bc1q3n5qng2ujr8vtxfnq4gcgxx3gk4uvfuf7xdqpk']",7.05e-06,1,2,False,0.0,1.0,11,Wednesday,0.02731683000000018,0
ec1fa760d49ca3b6f5bf4cd3472057e4477a7967a6282bce775590676fc88361,2025-08-27 11:50:22,10.0,1.0,"[0.00833079, 0.00555864, 0.1, 0.0754521, 0.0085954, 0.1999874, 0.00520936, 0.00899758, 0.01, 0.02084179]",[0.44292551],0.4429730599999999,0.44292551000000024,0.044297305999999814,0.44292551,"['337fN1pWCxwpYLLKBMME9Yr568A5mVPXVz', '3G9pfEMf8pwaMK4QaS1HkpxikifeGd46Sy', '34fXNMCrfr6Hd4wPhiVrAd8hNJpaZnssTk', '3DB8gvguQeXyNRxRZ7hxCEZh54KbRGBZzY', '33iWMyRCfZfXbGzVcBQHCZTsdmHPMe3myF', '39nJPruwqdj29anH4Grajgq7FFPMDE3u83', '34cq1bCfvUshzUYhP594BQ3k6mm8FsCDJw', '3GoNNKfJBPMTsXChvnAVmX1dzaPDWnXPve', '338WcfM7KWffHBchx66ZepV5BnJwWSbWsa', '3793jjWXWgw5n8Pq2vcmEiupswN1FC9nE9']",['bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9'],4.755e-05,10,1,False,3.3219,1.1102230246251565e-16,11,Wednesday,0.8858985700000002,0
7aab1e3f5f47567da52bb12e2700a7ce1a0306076acaf06afa42a72e15e9086c,2025-08-27 11:48:35,1.0,2.0,[0.00020549],"[9.058e-05, 0.00010786]",0.00020548999999991935,0.00019844000000013295,0.00020548999999947526,9.922000000006648e-05,['bc1qdqnvrqslnphvsf6m9swuqzlydurhwshx0sump9'],"['bc1qc9xmk2zsvw6w7eg70u0rtsh4rmdxye65n8pzvl', 'bc1q4ne8nqv2sr96pkht5dhsy6f4qsdzvv222wm82g']",7.05e-06,1,2,False,0.0,1.0,11,Wednesday,0.0004039299999991641,0
285acf40775db0def27932b5bf1884cc23f09798eeecc08989c6ef0b23ecef6c,2025-08-27 11:50:24,1.0,1.0,[0.05867439],[0.05866779],0.05867439000000019,0.05866779000000033,0.05867439000000019,0.058667789999999886,['3JVRRJf8vJD5urZRXkscUDLxY9DqRLNYbA'],['bc1qlt5nm3kflne7rht4alsnzdzad878ld5rcu4na0'],6.6e-06,1,1,False,0.0,1.1102230246251565e-16,11,Wednesday,0.11734217999999963,0
da59e7a66c749017b74ed36304b4d834e2c6b117f839a080dce91652b76bf382,2025-08-27 11:49:50,1.0,23.0,[0.32739545],"[0.07801405, 0.00412806, 0.00017571, 0.00454542, 0.01651899, 0.00879972, 0.00021049, 0.00130695, 0.00161002, 0.00987, 0.01788486, 0.00030829, 0.00051226, 0.00542292, 0.03729473, 0.00227, 0.00461272, 0.0008106, 0.01610117, 0.00043, 0.06036746, 0.01793, 0.03822968]",0.32739545000000003,0.3273541,0.32739545000000003,0.014232786956521526,['bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h'],"['33hib4zCZqXdEW4yiEKP6mjiiw57m36grr', '37F2ifANQuDcwH2iVgoPUeGWcqMF5SbnZG', 'bc1q736l672sckljap3wwz8pj5jhutdxjzzvk92ql5', 'bc1qvaatutucxmgtseuptgfx6gffk8nhkmvjh0wt04', '3Mgv6NYqGbwqTUsqpLj1n2fcnmd5C2hB7E', 'bc1q6shy5mr9ynqj8w7tcw92vphzy9fqsvt9jtme5q', 'bc1q8qxmnfe0q8nq8prz8d82k9x2qmd2xmrtv8tc8d', 'bc1py9cm0xzlurmpgz3agzn00f3mrntykg6zs27rqylc7attpc6q9n0qghcqev', 'bc1qh9zuyj45ccxgqpf9sk93w5p0kylrx5wu9drz8g', 'bc1qfrm0ayh46zv0u33zat4r99wy672q8jzqd6lmw3', 'bc1q5hvsfnp8wznxe9yzh8xqlxzfy52pk50fe2e32d', 'bc1qr8jjp27nul2j7qr0xt0av77tzpt2aurgp6wanc', '1JgU5SvvnGvwfhNbceGS9kcC8UZy3NE8xo', 'bc1q80lurez4vtdeuwk0ezw703nhjda4xwhpgsllat', 'bc1qhx0mys9s08gx0hyqhzsu0grcx52d23g9zdg5jc', 'bc1qls98sefamrhlcyry48agczpmfnhfqh6c8hjl46', 'bc1qulfpyqsw20qsg2v5duzrf3hqarxs9t6xjq2xuqqvd8yvm382g2gqfpej80', '3D81y29beSquusnnriU4sN5tMqJTDKUJta', 'bc1q60p989jlwa6klammznnav7cy05qrk6tksuff50', '3NdtFXHyivVDjVCLcLSKnKjUvszTkhsu7U', 'bc1qcpqya4mq2d7yg9mkghw6jzd3ych9hhel7a4cn5', '143maYK2ihLpg6hzV6w2euDjrqYLDpMPeR', 'bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h']",4.135e-05,1,23,False,0.0,4.5236,11,Wednesday,0.65474955,0
5aba2695f52bc8d26235b8014c688a015bee0cb15c15470e0f0ab4a345f66a88,2025-08-27 11:50:48,1.0,2.0,[0.00459551],"[0.00227255, 0.00231591]",0.004595509999999692,0.004588459999999905,0.004595510000000136,0.0022942299999999527,['bc1qwwh4jctfs7tkqf22nal8qc8vmxqj0300ntdjqp'],"['bc1qe8jvpfp6gzhqj3da33w0nn8w05hdsnw4pqcfyq', 'bc1qwwh4jctfs7tkqf22nal8qc8vmxqj0300ntdjqp']",7.05e-06,1,2,False,0.0,1.0,11,Wednesday,0.009183970000000485,0
b5fbca0f2c3052c8c59983e3e380a9e7e7ed74a056800ef1d8e4090df8ddd995,2025-08-27 11:49:53,1.0,3.0,[0.0021804],"[0.000336, 0.00056001, 0.00127579]",0.0021804000000003043,0.002171800000000168,0.0021803999999998602,0.0007239333333335374,['bc1qy28ngulffrnf929zrfr90rwsrwf8jsa0scqpvk'],"['bc1qas0g76sylccuvtfvlhhnct0r4qs2hrrd3je0dv', 'bc1qevhmkyg832la98ku89z6sy4pwzp7t8lnqex82x', 'bc1q9d2kl69pnaus9cuejp69pk6kepp9zj3r5m93ld']",8.6e-06,1,3,False,0.0,1.585,11,Wednesday,0.004352199999999584,0
390873f3e19254d7033d80ae3233ea71e6dd15c597f8eba851bb1aa6c0e39598,2025-08-27 11:46:53,2.0,2.0,"[0.0005078, 0.00049102]","[6.289e-05, 0.00092548]",0.0009988200000004,0.0009883699999999607,0.0004994100000002,0.0004941849999999803,"['bc1q5wtffnsxt5ft89pw4v0y368d982fudug4tr6fy', 'bc1q7fm3xlqsgju7jxj55ld3zmpxkez52hm5fjgafp']","['3KDzuEvnEdTgyWVFGb5m61prbfMHAzFa4Z', 'bc1q2kpuzm0t5d35ncnnh8vuejpgeyqr8g6q83frq0']",1.045e-05,2,2,False,1.0,1.0,11,Wednesday,0.0019871899999994724,0
f27a7e30977a9109f9b38d8fde2747d4f4c2860a39cdc6f464f70aef79c1419f,2025-08-27 11:46:41,1.0,2.0,[0.01392422],"[0.00078, 0.01313307]",0.01392421999999982,0.013913070000000083,0.013924220000000265,0.0069565350000000414,['1JA31xEacL8BmfAseiDZF6Zvdx6nnH7s8'],"['bc1qyh2jv7seqej5uvjhuv8kflah4mcdpyze5r57wd', '1JA31xEacL8BmfAseiDZF6Zvdx6nnH7s8']",1.115e-05,1,2,False,0.0,1.0,11,Wednesday,0.02783729000000079,0
f900c18cfa76d1986555aff6b62c7149b7d7ad7b8000e9f3a11cf27fc6782bc2,2025-08-27 11:49:57,1.0,2.0,[0.00699333],"[0.00065588, 0.0063304]",0.006993330000000242,0.006986279999999567,0.006993329999999798,0.0034931399999997836,['bc1qnd4udjxgsrm5f4c0ytcdzwjw59hd0tzh4zg7zj'],"['bc1qvvegrrcr4u7wua3d04a4nx3dx5zj92maahrywc', 'bc1qvw30qpggggg3fqe0anjf9esj9gc67wx4ne2kmd']",7.05e-06,1,2,False,0.0,1.0,11,Wednesday,0.01397960999999981,0
2a29628c400c5bb9b95a6c875507b90e1663b762883b4c8146bdc996dc71afc4,2025-08-27 11:47:51,1.0,26.999999999999996,[5.03444522],"[0.00015278, 0.00045624, 0.004677, 0.00178, 0.0016, 0.00367, 0.01286709, 0.00237, 0.00098903, 0.01097, 0.00027, 0.00040225, 0.05392773, 0.00238317, 0.00694285, 0.03679314, 0.00514808, 3.0, 0.00041264, 0.00097622, 0.087746, 0.00726491, 0.0002722, 0.00596424, 0.03290826, 0.00711078, 1.74634331]",5.03444522,5.03439792,5.03444522,0.18645918222222213,['bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h'],"['bc1qgkcpzeln0zutwmkayq3lypnk44ecq7vrq5cevp', 'bc1qtc57gw6qkeuvtdujkzzy9l2562d65mst0z7nwx', 'bc1qmcmdn7u7383v7uez89qwnrw54rgz77q5z7u790', 'bc1qk5gps6p2jh3sf8e5hkdqlnfngrjw0hchytfywn', 'bc1q9e3vm7gzjhtwjca4c5vf99q2fm56v8a03w6n2m', 'bc1pue8ll74v3lvrcr9g87kf9qcvq5r5ym0amskjjjxp4lhxsxl8sersf4tx6w', 'bc1q7s8we2s0vmdvefle3hdvep28ygxfwek3pw8x3m', 'bc1qkphkmvnwhl8aghnzrv9r3rwthky85vt4syc6wd', 'bc1qtavgs52eqls7tmh0vewwtgnc49t7k54sf7sa49', '39nfHbXFMS9Cj6mn4rmNw7YxeEUUFjC9Rk', 'bc1qykd08l7mplmgrajsd7eyru20hyfh468legcmmg', 'bc1qqg6rrfgf50fpc5my4dvsde54mgk768p2hg0wtw', '32EfmEvo6Tp55kGTh5mrS5WcwKQ4fVP1gi', 'bc1pqu9aqtjy8nx2kneplnrzfu7vh6kgz4m5a44q7mvr787vtpz8gxqqeuvs2x', 'bc1qn25yem59zctrez85wy8yp2zqhvjyuzxvpfhwxm', 'bc1qdkv0fh49phtz55vam7pw6udwkp8lh9qgsdln3z', 'bc1qu3x096s2qvxgu903fetmamdxaa90gahjk0lj02', '1QHDy8M5HADdb7RGhPzTgUsM4HxabCD9LY', 'bc1qyk6q8jnhljx99xh4fdp0l6h7yjuddvsj3uq3rw', 'bc1q9w2npmemh32vk93hsm3qrfye20c9ewm7u9rm3w', 'bc1qdzjffnu8a29wnhc4r5n3ddc27c3svgt547djl4', 'bc1qgyq5hf4lztgulyp6zmaxcc62232yw6ldcu4sla', '3Ffs72CWzfj8iZpzXkPTP2iPbU37nHURvw', 'bc1qrnhd3rfqkecjs44ry56vy8dgdzcu4tuz62qemz', 'bc1qqqp53p2cls7aqe67564qv2llfvvjdtwrqu3jnu', 'bc1qplcjdsd58xx2x03ekjltggs3jl33rzkpw7x7ta', 'bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h']",4.73e-05,1,27,False,0.0,4.7549,11,Wednesday,10.06884314,0
e48b386c8c70906a10b73503e42dc2bfa3f277a5ed0255211492881146cc74c9,2025-08-27 11:50:07,1.0,3.0,[0.08402706],"[0.00511763, 0.00097561, 0.07792522]",0.08402706000000038,0.08401846000000024,0.08402705999999993,0.028006153333333117,['bc1qmvng48wyt62pq95v7vw3x2qahlc8uhml0thvjm'],"['bc1q86qadqshdscw7l2k345nvhqde84shs0hgwwlgc', 'bc1qenal42vrs759tamr0uc87vm4v672dkkemxk5af', 'bc1qzwfsqpn804flwd6nerwkqtcvmm7gj65kjae4ze']",8.6e-06,1,3,False,0.0,1.585,11,Wednesday,0.16804551999999973,0
80255e7a5b0aa41c1eff5330ce22b8694f3b0c9d1468fa4f3c3f186b8fc80bdd,2025-08-27 11:48:50,1.0,2.0,[0.01244615],"[0.0117011, 0.000738]",0.012446149999999712,0.012439099999999925,0.012446150000000156,0.006219549999999963,['bc1qwtsj2knxgeplaa3fq0curqqmcy5j29r047zagw'],"['bc1qgn7l29jtqxkz7f5n32m7pk95jm2wcn2dskj2zj', 'bc1qg8cu6vm7c68hn7s46yaeq6k0vr5etcmjkxh3d4']",7.05e-06,1,2,False,0.0,1.0,11,Wednesday,0.024885250000000525,0
b16eda5e5e334224644e7d5d244b9bea45e61ddbff0cd2a0a9e3519d303c09df,2025-08-27 11:48:11,1.0,2.0,[16.15835131],"[3.0, 13.15834411]",16.15835131,16.15834411,16.15835131,8.079172055,['bc1q72ud4m6zf5g37jkhc2ty95zm5vel9ufdxquqpm'],"['1FJzCDq5muA7Wekfe5nVPsabT9caKM2RnG', 'bc1q72ud4m6zf5g37jkhc2ty95zm5vel9ufdxquqpm']",7.2e-06,1,2,False,0.0,1.0,11,Wednesday,32.31669542000001,0
070b8234b4644e7ade77c08013c4e288b0e5c5509c39403cca589105171038e5,2025-08-27 11:50:47,1.0,2.0,[0.0023344],"[0.00089001, 0.00143734]",0.0023343999999996257,0.0023273499999998393,0.0023344000000000698,0.0011636749999999196,['bc1q8pwlgc4m98q7jqkzn650x09w8yazspvgz63r5q'],"['bc1q65egevh6gq08wctx8qkxtsjs9xajv2tdrl2emj', 'bc1qach4gz9chkdlhfc2ty5sjem3gsxezysnw94x3e']",7.05e-06,1,2,False,0.0,1.0,11,Wednesday,0.004661750000000353,0
6926e1b5a4bb96b597d3801e6011059edc2f01499b8dfc20ea26d647d9273feb,2025-08-27 11:50:43,1.0,1.0,[1.2999945],[1.299989],1.2999944999999995,1.2999889999999996,1.2999945,1.299989,['bc1qhxhp7rapp4hwt7mrezu6jlth7sjnc294ftftht'],['bc1q203yu2edc57lkf6wh55cy6aacyy5ckct7aljpy'],5.5e-06,1,1,False,0.0,1.1102230246251565e-16,11,Wednesday,2.5999835000000004,0
5288076b7943d930b84b612339e823d4eb3246e386c02b0c0581f468eb2d9fe5,2025-08-27 11:50:25,2.0,1.0,"[0.01335, 0.01000889]",[0.02334774],0.02335888999999991,0.023347740000000172,0.011679444999999955,0.023347740000000172,"['37gJueM7ANP9ArZYkQ8YdpWEFWERPwwLT3', '3ER5vFn3tt1tZfhsV14h79mqprtSpDDM3h']",['bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9'],1.115e-05,2,1,False,1.0,1.1102230246251565e-16,11,Wednesday,0.046706629999999194,0
f1c04e5b010970b2b1bc34f4ce85e5c7064463d10f01557a54f5bef274a68043,2025-08-27 11:50:10,3.0,2.0,"[5.12353285, 21.0, 22.5]","[35.6767098, 12.94680188]",48.623532850000004,48.62351168,16.207844283333333,24.31175584,"['bc1qlaw9lygwc342d8nvrrllculgrxwyalpr5k47y3', '1QHDy8M5HADdb7RGhPzTgUsM4HxabCD9LY', '1QHDy8M5HADdb7RGhPzTgUsM4HxabCD9LY']","['bc1q7ramrn7krmgl8ja8vjm9g25a5t98l6kfyqgewe', 'bc1qlaw9lygwc342d8nvrrllculgrxwyalpr5k47y3']",2.117e-05,2,2,False,0.9182999999999999,1.0,11,Wednesday,97.24704453000003,0
36eef3ac9c93ae068f9af5a7d22cac9674bc317bbd6822eec155b0aed301c8e4,2025-08-27 11:48:43,7.0,2.0,"[0.00133614, 0.01555307, 0.01929604, 0.01544712, 0.00377067, 0.00613293, 0.02555117]","[0.032, 0.05503349]",0.0870871400000004,0.0870334899999996,0.012441019999999803,0.0435167449999998,"['1LP66xgpso2cue3mUpfNcUxB7zb5EL6dMt', '1LP66xgpso2cue3mUpfNcUxB7zb5EL6dMt', '1LP66xgpso2cue3mUpfNcUxB7zb5EL6dMt', '1LP66xgpso2cue3mUpfNcUxB7zb5EL6dMt', '1LP66xgpso2cue3mUpfNcUxB7zb5EL6dMt', '1LP66xgpso2cue3mUpfNcUxB7zb5EL6dMt', '1LP66xgpso2cue3mUpfNcUxB7zb5EL6dMt']","['35FgM5tU2Q3Qu3pTFgvhWJFhJ8FcbuYzr8', '1LP66xgpso2cue3mUpfNcUxB7zb5EL6dMt']",5.365e-05,1,2,False,0.0,1.0,11,Wednesday,0.1741206299999991,0
